Frame,X position (pixels),Y position (pixels),Intensity,Fit Radius
846,159.19,159.17,4419.9,0.94014
846,141.9,111.07,7718.9,0.9887
846,194.24,145.07,6924,1.0052
846,141.87,55.718,6533,0.71917
846,127.85,66.966,4995.9,2.4678
846,175.16,138.38,10496,1.4665
846,124.74,185.48,14563,0.36095
846,131.32,131.64,10950,2.7499
846,148.2,143.75,7260.6,1.1627
846,175.33,119.92,7194.5,2.1192
847,111.73,79.804,25116,1.1084
847,137.6,95.033,14975,1.4791
847,152.75,114.03,9247.1,1.1917
847,94.427,114.94,10947,1.3129
847,194.87,123.42,8687.7,0.86128
847,100.77,137.86,8576,1.2401
847,125.22,143.39,12176,0.80239
847,141.82,173.19,13063,1.429
847,124.84,185.3,11722,1.5825
847,155.25,52.077,6320.5,1.2993
847,149.42,62.549,12934,1.0519
847,128,66.626,6825.8,0.8865
847,154.7,73.889,13773,0.84357
847,145.05,84.332,7213.5,0.75779
847,142.91,103.64,10641,1.3796
847,109.39,103.57,32969,0.84734
847,167.82,103.58,10679,0.87749
847,123.83,107.08,6788.4,0.64597
847,94.041,108.3,10031,1.0163
847,104.59,117.16,13146,0.89789
847,70.462,132.14,19372,0.83193
847,179.02,133.04,9137.7,0.70792
847,116.05,135.82,11087,0.87688
847,109.39,146.1,8654.9,1.0613
847,104.52,153.98,16668,0.92379
847,167.67,154.11,9743.2,0.84362
847,80.482,196.76,12246,0.91834
847,158.96,30.886,8936.1,2.2088
847,191.58,90.834,15750,2.785
847,159.85,128.53,18716,1.7483
847,187.65,141.58,8176.4,1.558
847,155.8,151.81,13201,2.3003
847,126.39,173.85,18454,1.9412
847,145.47,43.586,6212.3,0.9447
847,116.55,97.67,8564.8,0.7411
847,151.72,78.138,6767.2,1.0756
847,147.27,99.268,8414.2,1.563
847,194.52,143.62,6574.3,0.92862
847,159.58,159.6,7413.5,0.49028
848,152.52,114.55,10218,0.7332
848,94.528,115.21,12247,1.5718
848,104.58,118.01,13804,1.746
848,121.77,135.85,7575.9,1.2209
848,160.22,160.24,14341,1.9317
848,124.84,185.28,11623,1.1069
848,126.82,66.337,13126,1.0396
848,154.95,74.762,11139,1.1064
848,145.34,84.36,11660,1.1805
848,109.45,103.55,40041,0.85591
848,171.71,119.59,9058.2,1.5179
848,159.21,122.46,15463,1.1228
848,194.93,123.97,8272,0.98346
848,159.52,127.95,14620,1.2241
848,70.496,132.28,13438,0.83978
848,178.97,133.23,16093,0.87785
848,125.4,147.5,8801.6,1.0131
848,126.91,172.33,14060,0.87718
848,80.239,197.18,12072,0.63256
848,125.27,143.16,7702.2,0.77219
848,111.94,79.448,9185.8,1.8254
848,163.21,91.354,10422,1.2954
848,142.12,104.34,14199,2.0936
848,188.84,111.96,6985.6,1.3518
848,62.063,122.91,7313.5,1.7192
848,172.28,135.63,12898,1.7623
848,161.43,140.28,13275,2.7622
848,141.61,173.37,14249,2.0623
848,127.01,74.163,4534.6,0.33797
848,145.53,43.724,7842.6,0.73638
848,196.66,99.747,7491.4,1.0674
848,168.11,104.28,8308.9,1.6689
848,210.55,119.21,6235.8,1.1485
848,140.94,144.62,6621.8,1.3195
848,194.25,144.83,8368.4,0.73701
848,105.03,153.49,8302.3,1.295
848,97.368,154.99,6598.3,1.1111
848,116.14,135.56,6817.4,0.77162
848,28.383,144.93,6965.1,2.3785
849,104.25,117.72,10358,1.1444
849,155.54,52.345,8595.2,0.96776
849,127.55,66.37,9184.3,0.84852
849,111.78,79.578,20681,0.75775
849,137.32,94.887,16529,1.4999
849,194.97,123.75,10743,0.96795
849,159.58,159.37,11203,1.2729
849,158.11,31.394,5262,0.93186
849,149.27,62.555,7072.3,0.83107
849,154.72,73.834,14181,0.82734
849,145.37,84.195,13449,1.3168
849,167.71,103.64,11070,1.202
849,94.256,114.97,13289,1.0895
849,159.45,122.12,10984,1.1148
849,159.34,128.43,11549,1.1076
849,70.428,131.99,10165,0.92406
849,104.38,153.87,12995,0.85364
849,74.992,154.66,11025,0.94426
849,139.99,103.08,17478,2.6044
849,188.19,112.63,9803.1,2.8624
849,157.35,141.27,6360.8,1.6339
849,195.42,98.974,9028.3,1.2691
849,94.222,107.77,7430.5,0.96714
849,75.796,120.83,9378.1,0.65957
849,125.23,143.13,16556,0.79578
849,120.23,173.44,9124.6,1.0111
849,169,30.807,6135,1.2585
849,162.3,90.876,7642.2,0.93028
849,184.91,101.15,8387,2.3761
849,210.23,119.29,6620.2,1.4453
849,195.36,144.62,7845.1,1.1578
849,108.52,167.58,8010.2,1.007
849,126.73,172.48,10446,0.9363
849,151.7,56.527,6529.5,0.70882
849,114.77,76.397,11328,1.8534
849,141.52,110.2,7565.2,1.061
849,156.4,132.32,10956,1.7008
849,125.25,175.65,10781,0.7235
849,117.23,124.55,8874.9,2.7082
849,123.65,134.65,12145,2.9681
849,109.34,168.15,4466.2,0.37926
849,127.44,120.91,7546.1,2.2233
850,94.222,115.11,14655,1.2161
850,111.93,79.264,23028,1.0811
850,105.07,117.75,12568,1.5024
850,159.46,128.31,17590,1.1987
850,172.8,135.36,19101,1.8946
850,74.974,154.73,10911,1.2067
850,144.04,164.47,11842,1.2513
850,151.52,56.328,11013,1.1862
850,126.99,66.244,8882.2,1.0415
850,145.04,84.451,10352,1.2008
850,159.76,122.1,10273,1.2758
850,194.52,123.77,9335.7,0.89278
850,126.88,172.43,17300,1.0109
850,120.63,173.47,12367,0.70557
850,154.81,74.005,11902,1.1959
850,187.19,141.49,7546.6,1.4422
850,124.73,142.42,14450,1.5905
850,142.9,170.71,9212.4,2.2308
850,145.5,44.134,5727,1.3349
850,184.89,100.83,8195.8,1.1673
850,158.97,106.59,6327.4,0.3574
850,125.75,111.64,7251.3,1.095
850,137.17,130.72,8187.2,0.83363
850,155.02,52.416,6748.7,0.92194
850,115.13,76.719,16726,1.9378
850,137.71,102.16,9498.4,2.4845
850,129.01,184,10870,2.7313
851,115.11,76.671,23218,1.4851
851,97.266,92.637,12389,1.0214
851,137.16,95.272,17548,1.5315
851,152.69,114.1,8594.7,0.86305
851,94.417,115.51,10766,1.1624
851,159.65,128.64,15203,1.6002
851,144.18,171.09,17738,1.6343
851,145.54,43.784,6374.1,0.88181
851,155.14,52.234,9713,0.53311
851,148.56,62.313,9849.6,0.80791
851,127.25,66.209,6474.4,0.98387
851,154.51,73.996,13036,1.0554
851,144.74,84.615,12080,0.93086
851,139.1,85.48,11467,0.91075
851,136.58,100.89,12139,0.97808
851,194.53,123.73,6268.5,0.5945
851,70.604,132.04,20358,0.84698
851,123.82,141.14,23192,0.96257
851,75.05,154.73,15480,0.89883
851,103.75,136.39,8804.5,1.6527
851,104.22,153.63,8441.3,1.0213
851,104.83,117.17,4164.4,0.38112
851,129.98,138.17,7377.4,1.0527
851,117.38,138.95,5885.5,0.32807
851,126.16,143.39,9553,0.78053
851,142.78,55.958,7757.8,1.3716
851,141.69,109.83,8291.2,1.3021
851,125.5,112.15,7072.8,0.91189
851,160.71,121.13,7045,0.87455
851,210.84,125.97,4769.4,0.42507
851,125.37,175.51,7465.9,0.97816
851,129.62,183.34,14715,2.883
851,186.29,63.125,6344.2,2.2827
851,137.12,100.21,6468.6,0.58107
851,159.96,160.22,8643,2.2458
852,114.98,76.993,16425,1.7611
852,94.398,115.04,11297,1.1245
852,159.4,127.87,20363,1.163
852,145.32,43.704,8634.5,0.97408
852,127.36,66.396,8922.1,0.78184
852,154.76,73.948,14941,0.85645
852,144.51,84.693,9054.1,0.96113
852,139.19,85.684,9913.1,0.6315
852,113.16,88.838,9710.8,0.996
852,162.93,90.715,7624.6,0.95111
852,97.503,92.472,13144,0.64115
852,180.87,106.96,7998.3,0.88237
852,125.18,112.09,10280,0.84799
852,104.7,116.81,9076.1,0.81838
852,194.98,123.35,8897.1,0.78093
852,70.554,131.99,18090,0.91718
852,116.01,135.57,7326.4,0.9625
852,123.74,141.1,32922,0.76486
852,75.175,154.88,16521,0.96116
852,125.69,143.76,9474.8,1.1122
852,174.1,136.64,23129,2.3641
852,195.28,144.17,5634.8,0.85187
852,109.39,146.31,8473.2,1.4551
852,144.93,172.15,10787,1.8876
852,106.87,84.83,8057.3,1.7341
852,155.61,52.546,7712,0.90547
852,152.55,115.58,6723.8,1.6575
852,94.748,138.05,5711.9,1.3363
852,151.63,55.901,6199,0.84399
852,171.4,134.78,7766.8,0.5868
852,124.27,111.87,8118.2,0.85987
852,129.21,182.95,9362.1,2.1843
852,156.38,124.8,8657.2,1.4612
853,156.18,51.96,9892,1.7164
853,115.08,76.827,17429,1.3295
853,163.26,91.2,10713,1.2517
853,125.24,112.1,9492.7,0.86905
853,154.53,74.097,12394,0.6281
853,97.343,92.418,20851,0.83289
853,183.07,112.54,8181.5,0.97572
853,94.679,115.09,10639,0.79419
853,104.9,116.89,14194,0.63984
853,194.98,123.3,7757.3,0.83775
853,70.159,132.64,7989.4,1.2565
853,123.83,141.27,20359,0.70112
853,125.27,175.23,9205.2,0.90488
853,136.25,126.63,9557.2,1.8134
853,173.81,136.53,15102,2.3095
853,194.34,144.67,7542.3,1.3935
853,75.21,154.22,9074.1,1.7721
853,144.32,171.44,9276.1,1.5412
853,167.86,93.98,7752.5,1.822
853,150.65,39.305,6358.1,1.0594
853,159.65,128.07,18425,0.92643
853,128.61,151.2,8833.1,0.88353
853,156.26,125.46,13300,1.6587
853,91.695,135.27,9878.9,2.3552
853,115.53,136.96,7938.7,2.3839
854,114.95,76.359,19667,1.5528
854,94.378,115.47,18625,0.89597
854,159.55,128.14,17619,1.0043
854,75.298,154.77,9999.8,0.97668
854,192.31,43.164,6473.7,0.97285
854,145.3,44.069,3825.2,0.39864
854,97.215,92.155,12883,0.87902
854,167.82,103.62,12944,0.86784
854,125.31,111.81,13990,1.3538
854,194.91,123.5,10615,0.80677
854,135.59,126.09,15023,1.0161
854,70.405,132.49,9430.7,1.2715
854,194.35,144.05,7176.6,1.3147
854,109.66,146.69,12311,0.84031
854,159.33,150.86,10195,0.92246
854,161.62,130.33,7858.3,0.95019
854,164,91.212,11414,2.0036
854,191.15,91.181,9295.5,1.679
854,104.48,116.96,10595,0.65611
854,127.17,73.888,7182.9,1.1553
854,154.82,74.127,4818.5,0.35108
854,139.14,86.007,6017.4,0.55774
854,193.73,88.445,6364.3,1.217
854,129.32,182.05,9127.8,2.8991
854,169.09,91.419,6353.3,1.9443
855,115.17,76.724,24524,1.7032
855,106.76,85.356,6511,0.88497
855,191.8,99.273,12423,1.6421
855,152.65,114.72,11748,0.8012
855,117.36,127.55,14018,0.97198
855,159.52,128,16802,1.1417
855,159.55,159.75,15371,1.8291
855,154.91,73.825,9648,1.1893
855,169.21,31.102,7018.3,0.76638
855,192.07,42.577,6945.2,0.71073
855,155.56,52.466,10649,0.96922
855,136.21,55.722,7898.1,1.2477
855,146.56,82.244,16329,0.7787
855,139.26,85.845,6786.7,0.62394
855,97.497,92.084,9876.6,0.71776
855,147.32,100.21,12537,1.0065
855,167.85,103.65,12567,0.89963
855,158.89,106.92,9505.7,0.90991
855,94.332,115.09,8646.8,0.94233
855,104.55,116.95,9960.3,0.76284
855,100.81,121.31,6677.4,1.1454
855,194.82,123.42,11666,0.85844
855,135.52,125.98,11879,1.1552
855,128.86,140.1,6403.5,0.65839
855,195.2,144.52,7357.7,0.59608
855,109.53,146.04,7578.7,0.79579
855,75.109,154.59,14695,0.93294
855,166.08,157.75,8147.9,1.0959
855,129.3,150.59,9017.5,1.9043
855,163.99,68.556,8270.3,1.4451
855,153.53,74.08,3506.9,0.64325
855,145.43,43.811,6181.1,1.2772
855,190.77,91.113,9176.8,2.0068
855,156.08,95.124,7967.8,2.183
855,184.42,107.77,9788.4,2.4861
855,91.246,141.87,7901.5,1.727
855,117.08,123.46,7083,1.9174
856,194.86,144.51,10246,1.1436
856,115,76.643,20368,1.5357
856,123.72,114.53,20489,1.2733
856,117.05,127.53,13689,0.76398
856,159.1,127.69,18239,1.7696
856,108.97,146.03,11366,0.78099
856,96.312,213.78,12528,1.7791
856,154.61,74.174,12547,0.91878
856,146.48,82.261,20968,0.84012
856,139.08,86.164,8553.7,1.2586
856,155.58,89.531,8225,0.83958
856,97.477,92.221,11115,0.82055
856,125.12,104.7,10645,0.92866
856,159.14,106.93,12737,0.85417
856,94.274,115.12,16226,1.2152
856,136.85,118.94,6502.3,0.9863
856,135.45,125.97,14668,1.572
856,70.425,132.23,9397.5,0.79437
856,123.6,141.2,16395,0.81137
856,177.72,149.05,6056.2,0.86355
856,128.51,150.76,9546.3,0.78872
856,153.8,165.15,10303,1.0255
856,120.37,173.95,12339,0.8448
856,89.032,191.14,14809,0.79676
856,169.68,31.374,5868.3,1.5548
856,146.9,100.43,11552,2.2992
856,104.9,116.84,8322.1,1.0175
856,175.13,135.14,8868.3,1.8622
856,90.821,135.28,9807.6,1.8914
856,187.18,141.19,7371.8,1.7072
856,167.94,103.87,6800,0.82183
856,116.02,136.17,5827.5,0.92344
856,161.12,130.93,8083.7,0.7352
856,128.62,140.68,6818.1,0.64024
856,135.63,56.174,8100.7,0.82428
856,127.76,66.796,7023.9,0.76285
856,126.93,74.397,6286.9,1.0402
856,181.03,107.2,9074.7,1.5804
856,152.54,114.11,8742,0.87198
856,75.084,154.54,7964.7,0.94502
856,187.18,106.46,9377.8,2.0002
856,119.62,146.81,6605.8,1.0775
856,173.06,70.433,6505.9,0.91313
856,154.37,125.93,12259,2.1418
857,107.03,85.404,8642.9,1.3615
857,125.25,112.47,11114,0.98932
857,104.51,116.78,8959.8,0.90252
857,117.23,127.24,10857,0.76483
857,195.07,144.2,10399,1.3372
857,136.01,56.108,12961,0.7244
857,154.73,73.938,11963,0.89799
857,114.58,79.985,9201,1.3421
857,146.27,82.172,18717,0.82878
857,156.81,81.712,8457.2,0.61611
857,139.23,86.041,9254.2,0.49292
857,155.67,90.043,16208,1.2326
857,168.15,103.79,9745,1.0288
857,94.258,115.16,10828,0.83539
857,153.76,124.83,14221,1.1429
857,181.8,124.53,6470.8,0.87197
857,70.434,132.04,22033,0.65801
857,128.51,140.23,16624,0.94421
857,123.74,141.06,26765,0.92036
857,128.32,151.34,8298.5,1.0447
857,120.42,173.48,11374,0.9559
857,147.16,126.41,8424.9,1.4922
857,90.198,134.8,11000,1.6761
857,161.96,140.97,7281.5,1.3734
857,109.28,146.3,8488,1.4688
857,95.724,213.86,6631.5,1.6699
857,156.73,125.8,16840,2.4861
857,128.03,67.152,5871,1.1293
857,126.97,74.338,6699.7,0.84516
857,203.34,133.54,5364.2,0.69731
857,129.89,132.62,10146,2.6329
858,154.67,73.49,12478,1.3447
858,156.01,89.595,10648,0.90318
858,100.99,97.108,15440,2.039
858,141.99,110.49,8640.7,0.95185
858,126.05,114.31,16878,1.2161
858,117.3,127.78,14297,1.0087
858,96.415,213.67,13549,1.8481
858,136.06,56.048,7755.2,0.94627
858,139.4,85.919,14666,2.8329
858,133.91,89.718,12387,1.1765
858,136.01,100.63,16223,1.066
858,167.55,104.01,9413.7,0.85997
858,70.506,132.1,19007,0.85407
858,104.17,135.93,7190.5,1.0076
858,93.292,139.48,24488,0.81155
858,120.57,173.62,11855,0.86759
858,118.08,81.44,13964,2.4631
858,163.89,138.33,12888,1.6982
858,174.75,138.92,12727,2.4726
858,186.06,140.61,5726.9,1.1038
858,195.16,144.34,8647.9,1.6446
858,159.35,159.8,9534,2.1409
858,192.06,42.81,6216.1,0.95074
858,156.14,52.304,6062.9,1.2066
858,67.07,82.724,5445.4,1.1968
858,191.7,90.603,8414.2,1.2735
858,137.07,119.13,6093.8,0.78422
858,161.06,131.03,8538.7,0.6998
858,109.6,146.89,7112.3,1.1597
858,111.07,181.75,4369.2,0.45139
858,127.46,74.525,6128.3,0.90084
858,156.14,94.966,7262.1,0.70518
858,177.74,141.84,8248.6,0.96765
858,154.86,124.35,9975,1.9888
859,122.14,20.949,7372.6,1.0128
859,125.52,113.89,16895,1.6655
859,70.738,132.18,9521.5,0.71372
859,108.95,145.65,9406.6,1.2821
859,146.02,46.918,11627,0.76939
859,154.65,74.043,13655,0.73031
859,147.86,80.973,12755,0.73093
859,106.61,84.934,11249,0.93936
859,141.57,110.55,11058,0.82509
859,104.65,117.13,10752,0.56055
859,161.34,130.63,12778,1.0066
859,93.465,139.49,27976,0.88542
859,125.56,143.45,11846,0.68418
859,195.35,144.38,9980.4,1.3267
859,114.19,173.11,20997,0.94725
859,120.97,173.58,9183.4,0.56919
859,110.86,182.51,10922,0.75629
859,158.73,30.984,7234.2,1.7584
859,100.39,97.265,21636,2.0016
859,102.11,106.26,7593,1.6148
859,183.06,113.81,12281,2.0522
859,119.87,116.24,13594,1.9163
859,159.55,159.57,16245,1.7814
859,121.32,183.89,11068,2.0101
859,95.563,213.35,8686.4,1.8169
859,155.79,90.409,11163,1.024
859,156.02,95.117,16044,0.75018
859,103.64,136.72,8542.4,0.69226
859,177.36,142.2,11345,1.0332
859,89.131,191.69,5592.9,1.1198
859,174.87,137.8,9538.2,2.2531
859,118.32,85.025,7577.5,1.6995
859,117.94,125.76,12620,2.9139
859,163.45,139.35,6886.6,1.9405
859,192.24,109.46,7197.5,1.8995
860,136.15,100.7,15165,1.7522
860,182.9,112.85,16135,1.337
860,124.04,115.03,19820,1.0298
860,146.48,133.21,28417,0.99797
860,108.28,146.03,15536,1.12
860,87.36,208.1,14663,1.5407
860,154.83,52.267,7378.8,1.1379
860,135.9,56.07,6077.7,1.3928
860,173.52,70.293,6655.2,1.0306
860,154.64,74.057,14768,1.0188
860,139.46,85.642,8330.5,0.71184
860,134.43,89.592,9220.2,0.7472
860,104.9,116.63,9633.9,0.80845
860,119.56,117.26,10378,0.74094
860,109.72,117.95,7033.5,0.85058
860,136.55,118.97,9150.5,0.88006
860,153.14,125.34,14419,1.0277
860,70.406,132.25,12348,0.88248
860,93.315,139.62,23329,0.76182
860,125.62,143.7,16060,0.87276
860,194.82,144.58,8542.1,0.72179
860,159.98,159.52,12742,1.2985
860,114.04,172.94,20086,1.0993
860,168.56,66.931,8116.4,0.34108
860,183.03,116.38,9802.4,0.90913
860,145.82,47.364,9339.7,1.3463
860,113.5,78.826,10439,1.6008
860,106.36,84.491,7190.7,1.4312
860,191.3,91.525,7523,1.1152
860,173.86,137.9,8593.7,0.76957
860,121.77,185.04,9002.9,1.979
860,125.99,111.7,10424,1.2895
860,162.24,91.443,7025.4,0.82605
860,122.72,20.653,7407,0.96407
860,157.06,31.656,5126.8,0.70947
860,101.26,105.34,6812.5,0.9791
860,96.65,130.38,9135.9,0.40049
860,130.88,132.66,15759,2.1649
860,117.33,86.331,8997.3,2.7964
860,95.984,213.21,7679.9,1.9891
861,122.55,20.6,8796,1.0106
861,136.25,100.83,11547,1.3608
861,189.28,111.93,22887,1.4605
861,194.93,144.6,8528.5,1.0718
861,108.84,145.81,19147,1.5596
861,159.68,159.77,11147,1.4236
861,86.164,184.58,9798.6,1.0505
861,136.06,56.336,14273,0.9281
861,133.25,69.508,8345.4,1.213
861,138.97,85.871,9169.5,0.72779
861,155.55,89.619,10995,0.66959
861,109.48,103.48,27454,0.76201
861,182.76,112.57,16065,0.60353
861,123.91,115.25,29820,0.8692
861,109.37,117.98,11894,0.96767
861,153.6,125.1,10667,1.0427
861,70.58,131.92,11275,0.89786
861,146.54,133.11,14528,0.75799
861,93.455,139.42,24929,0.89391
861,125.82,143.25,11067,0.92592
861,114.08,172.99,15373,1.0095
861,124.61,173.02,8383.5,0.95673
861,136.69,173.06,24029,1.0119
861,183.16,116.36,11110,0.8165
861,182.67,81.672,8560.7,1.8403
861,157.67,100.38,13327,1.8158
861,136.01,131.17,13868,2.1606
861,174,138.29,14459,2.215
861,132.46,148,13058,1.725
861,121.55,183.34,8349.1,1.6967
861,134.85,89.712,7269,0.82216
861,136.22,119.03,9632,0.7441
861,192.13,42.905,5761.2,0.69695
861,133.93,89.725,10897,0.75645
861,190.65,99.07,6789.7,1.2613
861,124.82,104.6,11370,0.90802
861,104.2,136.45,7289.2,1.0358
861,108.92,164.77,5951.4,0.86296
861,125.45,112.78,6458.2,1.7843
861,154.01,119.07,11031,2.5289
861,145.14,129.06,6991.7,1.229
861,175.82,71.196,6421.6,1.8408
861,39.221,113.72,7745.6,2.3947
862,109.05,117.94,8849.6,0.99374
862,136.77,131.28,11577,1.3067
862,108.7,145.63,18283,1.5059
862,194.91,144.65,8337.7,0.75076
862,131.3,148.58,11181,1.4525
862,171.07,150.09,13619,0.99703
862,136.47,173.19,22976,1.0301
862,146.05,46.654,14513,0.86593
862,135.76,56.219,17342,0.79173
862,134.05,89.954,12093,0.83333
862,147.71,95.721,9361.2,0.82249
862,109.45,103.76,42075,0.88393
862,101.87,106.13,7592.2,0.94309
862,182.77,112.53,14634,0.73871
862,136.47,118.83,9228.1,0.62969
862,70.407,132.11,14967,0.86383
862,108.5,133.46,9278.2,0.96524
862,203.81,133.2,6680,1.1518
862,60.968,144.19,13157,0.92095
862,127.2,172.36,12293,0.90533
862,114.05,173.27,13769,0.78754
862,112.38,187.49,13325,0.94518
862,183.16,116.23,7969.2,0.95313
862,192.1,42.665,6748.4,1.405
862,174.21,70.229,7534.4,1.8176
862,191.05,90.841,7121.2,1.7112
862,145.16,128.91,10344,1.637
862,173.92,138.12,9727.2,1.8531
862,122.94,21.193,4622.9,1.1265
862,114.14,86.489,7788.6,0.74679
862,155.87,89.971,7526.1,0.82619
862,163.52,69.609,6982.2,0.92509
862,125.28,112.73,7427.1,1.059
862,71.543,139.7,6444.1,0.85449
862,189.63,111.93,9980.3,2.7017
862,155.81,124.99,9229,2.2527
862,104.83,148.82,9450.4,2.8043
863,136.05,55.962,13463,0.77712
863,134.67,90.008,16700,1.3886
863,155.74,90.414,11182,1.1435
863,102.13,105.63,7851.3,1.2321
863,119.19,108.68,20169,0.9053
863,136.19,118.43,9764.3,1.0301
863,171.21,149.76,9573.4,0.85388
863,74.839,154.74,7390.8,0.53771
863,114.02,172.97,13065,0.9377
863,136.46,173.26,21862,0.91025
863,112.35,187.62,19715,0.86495
863,155.81,95.224,7789.8,1.1229
863,174.24,69.675,7661.4,1.6691
863,157.31,100.19,8239.3,1.3412
863,191.06,100.66,17441,2.7195
863,183.31,116.35,10746,0.85162
863,107.8,128.29,8573.5,1.4528
863,145.57,129.38,10351,1.5207
863,132.02,131.67,12679,2.8218
863,195.68,145.01,7724.1,1.144
863,108.37,145.92,14088,1.7271
863,130.74,148,10398,1.0848
863,126.82,172.65,6370.2,0.81714
863,158.79,133.81,10419,0.62574
863,95.659,137.46,11935,0.46263
863,158.22,30.994,5565,1.0339
863,146.21,46.949,5617,0.98282
863,133.06,70.255,6982.7,1.0217
863,109.4,117.97,6472,1.0017
863,153.41,125.85,8127.5,1.2738
863,70.713,131.97,7986,0.89622
863,139.25,85.888,8456.7,0.97138
863,157.32,125.82,7294,1.4793
863,155.18,125.81,9082.1,1.8843
864,136.73,118.73,7869.2,1.0491
864,134.78,89.853,10936,0.76778
864,182.53,112.65,15298,0.8715
864,154.59,125.9,17830,1.7153
864,107.94,145.85,13850,1.3904
864,75.21,154.51,12838,1.0594
864,123.25,108.21,11364,1.4906
864,192.06,43.249,5934.5,0.96443
864,136.03,56.318,10393,0.96888
864,141.5,72.053,8806.7,1.1799
864,101.6,105.86,9793.6,1.0549
864,119.34,108.85,11665,0.90537
864,183,116.41,11047,1.2534
864,159.47,150.39,12196,0.9013
864,126.87,172.5,11671,0.71183
864,114,173,22208,0.84437
864,136.5,173.05,16179,1.0977
864,208.82,186.81,7114.1,2.1623
864,133.48,69.82,5045.6,0.92074
864,145.58,128.8,7736.5,1.6916
864,196.04,144.12,11742,1.6652
864,131.21,147.93,9587.1,1.1921
864,114.31,86.217,9053.5,0.92682
864,107.69,128.1,6541.2,0.81858
864,131.8,136.04,6209.1,0.79367
864,157.74,31.095,4613.2,2.3419
864,169.23,31.414,6477.6,1.174
864,70.492,132.2,7350.5,0.64894
864,204.42,133.58,6593.9,0.95764
864,149.58,161.98,8442,1.2
864,139.47,85.074,7273,1.1931
864,150.15,116.18,9463.7,2.1907
865,110.05,79.164,8141.9,0.99579
865,101.71,105.67,11845,1.3645
865,136.74,118.91,8354.4,1.0266
865,117.53,123.68,14435,1.1293
865,70.697,132.23,9925.3,0.84303
865,196.11,144.23,12136,1.5092
865,131.29,147.91,12326,1.062
865,75.437,154.84,11465,1.2645
865,155.41,52.081,7923.1,0.79839
865,138.99,83.401,7885.1,1.0987
865,136.17,90.032,7405.9,0.92585
865,155.86,89.948,13412,1.0165
865,124.31,108.08,9848.3,0.89986
865,183.39,116.68,10054,1.2871
865,153.19,125.99,9335.7,0.96837
865,174.77,134.44,8501.1,1.1922
865,114.01,172.88,22049,0.88961
865,119.1,108.77,22877,2.7436
865,168.87,31.38,6614.5,1.5357
865,123.48,93.776,10080,2.6087
865,190.98,99.911,18861,2.3489
865,136.29,173.4,8106.7,0.8675
865,150.55,39.437,5596.7,0.95587
865,67.497,82.335,5880.4,1.076
865,125.71,113.88,12024,1.9407
865,95.702,130.36,7479,1.8471
865,111.98,187.25,6347.8,1.3808
865,182.55,112.52,8866.1,0.6063
865,156.93,124.93,5234.7,0.57219
865,175.26,138.6,3890.3,0.73106
865,145.18,128.68,12564,2.9905
865,142.59,159.15,8072.9,2.4702
865,154.46,125.62,6174.8,0.98292
866,136.43,173.49,11977,1.0129
866,66.224,82.12,7554.7,1.4973
866,146.68,112.25,11179,0.99635
866,145.09,129.1,12433,1.4236
866,173.64,139.27,13398,0.79423
866,136.01,56.281,11063,0.95797
866,119.23,81.316,14492,1.5561
866,135.97,90.048,11093,0.98677
866,156.01,89.67,11467,0.94847
866,114.71,95.327,9462.6,0.8235
866,130.86,94.57,14082,0.77373
866,140.42,106.27,15663,1.2007
866,109.41,123.04,10617,0.88736
866,117.2,123.59,16595,1.2022
866,70.656,131.89,9720.3,0.92684
866,130.93,148.12,12156,1.213
866,144.2,148.45,10428,0.68562
866,75.008,154.98,10143,0.64251
866,114.12,172.83,19276,0.82483
866,112.51,187.54,15536,1.0049
866,143.52,132.25,9104.8,0.93528
866,170.38,51.291,8575.6,1.0622
866,125.98,66.708,7939.8,1.4371
866,101.81,106.11,10955,1.4993
866,96.107,130.21,5913.2,0.81143
866,156.57,131.86,9409.1,1.1369
866,171.04,150.26,7747.6,0.86799
866,104.9,150.78,7728.2,2.0427
866,119.46,108.41,24794,2.365
866,123.79,108.42,10301,0.65312
866,150.21,39.941,5091.2,0.94227
866,144.08,92.697,8018.6,0.98554
866,194.54,144.57,8772.3,1.2146
866,107.55,129.19,6762.7,1.2394
866,147.14,180.58,7192,1.7843
866,150.38,115.35,10126,2.6635
867,174.99,134.67,14046,1.2713
867,140.91,106.36,14813,1.7935
867,146.18,112.69,12283,1.4184
867,96.581,130.48,10162,1.2761
867,70.496,131.87,10185,1.5416
867,147.72,180.32,11328,0.72973
867,157.92,31.53,6141.6,0.81083
867,168.85,31.3,6635.1,0.97701
867,135.36,56.259,7525.6,0.69624
867,155.44,89.967,9509.1,0.64549
867,143.86,92.386,9064,1.2819
867,130.87,94.771,19209,0.93322
867,117.67,123.75,17200,1.1755
867,60.71,143.72,7509.7,0.9085
867,131.06,147.77,10707,0.73092
867,178.91,149.52,16753,0.96677
867,112.46,187.49,9465.9,0.96441
867,101.91,105.27,7224.4,1.4534
867,189.91,111.3,7226.1,1.6392
867,183.54,116.5,7733.3,1.7471
867,180.86,140.72,8917.6,1.7687
867,124.01,108.26,8498.9,0.46879
867,72.117,147.22,6660.5,1.296
867,171.05,51.41,5733.7,1.543
867,188.95,101.22,13012,2.9232
867,167.71,104.79,8147.5,1.3829
867,79.522,109.77,6573.5,1.1783
867,107.25,128.53,7022.9,1.3294
867,95.425,138.27,6018.9,0.66333
