Frame,X position (pixels),Y position (pixels),Intensity,Fit Radius
1380,70.218,68.273,6507.3,1.1
1380,81.175,78.518,12358,1.1
1380,101.99,88.7,6896.8,1.1
1380,121.2,107.3,7305,1.1
1380,109.31,117.85,10499,1.1
1380,56.115,146.85,6155.2,1.1
1380,98.142,163.3,8294.5,1.1
1380,43.498,83.276,8069.2,1.1
1381,123.74,92.117,7490.6,1.1
1381,101.79,102.88,6258.2,1.1
1381,101.96,113.66,7972.9,1.1
1381,82.853,150.87,6664.7,1.1
1381,85.979,52.202,7756.8,1.1
1382,81.157,78.952,6455,1.1
1382,102.4,89.687,9500.5,1.1
1382,43.1,128.41,7335.5,1.1
1382,54.874,143.69,8071.7,1.1
1382,77.28,163.27,7565.9,1.1
1382,81.653,14.01,6723.4,1.1
1383,121.79,71.595,5745.3,1.1
1383,102.74,89.21,8122.9,1.1
1383,74.64,90.379,8250.9,1.1
1383,108.16,93.374,9949.6,1.1
1383,120.65,105,11273,1.1
1383,104.3,126.92,7115.6,1.1
1383,82.661,151.04,9362.5,1.1
1383,45.946,164.77,4755.7,1.1
1383,83.229,166.7,8913.2,1.1
1383,87.812,63.878,8448.6,1.1
1384,94.254,99.272,6356.5,1.1
1384,113.82,48.242,6754.3,1.1
1385,102.41,89.495,9176.2,1.1
1385,102,113.55,8484.9,1.1
1385,119.07,115.95,6554,1.1
1385,88,63.305,6680.4,1.1
1386,102.71,89.004,7703.3,1.1
1386,111.01,111.86,6730.7,1.1
1386,121.24,132.11,6929.1,1.1
1386,77.435,163.65,8252.3,1.1
1386,106.19,43.892,6436,1.1
1387,51.361,62.907,6353.6,1.1
1387,103.03,89.192,7448.5,1.1
1387,107.65,93.56,11707,1.1
1387,111.14,112.25,6914.3,1.1
1387,87.728,142,5549.6,1.1
1387,64.782,148.66,9954.9,1.1
1387,87.531,64.06,8897.9,1.1
1388,29.153,81.955,6499.7,1.1
1388,108,93.633,13682,1.1
1388,120.73,103.68,8284.1,1.1
1388,36.775,105.04,5545.1,1.1
1388,51.221,136.71,8653.5,1.1
1388,46.963,142.62,8891.7,1.1
1388,54.754,143.1,7383.9,1.1
1388,45.357,65.67,8446.4,1.1
1389,80.847,78.239,7915.8,1.1
1389,9.2411,91.028,5721.9,1.1
1389,75.764,95.049,7759.2,1.1
1389,43.575,127.92,6718.1,1.1
1389,100.17,31.896,7505.1,1.1
1390,55.282,33.285,6952.8,1.1
1390,81.727,85.834,7209.4,1.1
1390,102.96,88.525,10964,1.1
1390,36.491,91.976,5834.8,1.1
1390,111.34,111.32,7962.5,1.1
1390,108.28,117.28,9086.9,1.1
1390,55.051,142.76,6918,1.1
1390,83.391,166.93,7502,1.1
1390,54.343,140.19,4857.6,1.1
1390,108.67,46.014,7462.9,1.1
1391,107.81,93.641,10498,1.1
1391,76.116,94.903,9012.3,1.1
1391,117.98,116.92,7367.6,1.1
1391,126.98,135.9,8099.4,1.1
1391,80.206,162.23,7267,1.1
1391,86.546,63.831,6163.2,1.1
1392,4.0319,65.016,4618.2,1.1
1392,102.37,88.689,6323.5,1.1
1392,120.99,131.12,7000.7,1.1
1392,126.95,135.25,8132.7,1.1
1392,55.27,143.53,6728.4,1.1
1392,83.21,166.52,7291.7,1.1
1392,81.336,78.585,8334.9,1.1
1393,47.941,113.79,6477,1.1
1393,51.572,135.06,6403.1,1.1
1393,80.403,162.07,10244,1.1
1393,84.013,166.99,8003.7,1.1
1393,117.84,116.55,7504.5,1.1
1394,103.68,124.72,7193.3,1.1
1394,82.927,166.77,7114.8,1.1
1394,81.378,78.351,8490.8,1.1
1395,51.611,135.86,7174.6,1.1
1395,66.864,154.77,6359.1,1.1
1395,53.815,58.72,8145.4,1.1
1396,108.71,116.65,7468.8,1.1
1396,51.092,136.04,7734,1.1
1396,64.58,148.97,8692.1,1.1
1396,83.427,167.12,8420.1,1.1
1396,51.678,62.735,8917.6,1.1
1396,55.088,33.023,6785.1,1.1
1397,101.16,37.81,6123.8,1.1
1397,82.226,79.174,6392.9,1.1
1397,108.42,93.34,7670.2,1.1
1397,28.081,20.953,4620.2,1.1
1398,112.93,139.52,6720.6,1.1
1398,70.141,85.345,7168.8,1.1
1399,96.598,87.54,7619.8,1.1
1399,30.916,94.806,5819.8,1.1
1399,80.974,162.24,7089.1,1.1
1399,70.836,22.174,7306.6,1.1
1400,44.102,126.9,6122.6,1.1
1400,127.65,135.93,5162.5,1.1
1400,78.774,145.89,7162.6,1.1
1400,65.106,150.18,6294.9,1.1
1401,98.998,152.71,8689.2,1.1
1401,65.195,157.71,7784.8,1.1
1401,81.189,161.86,9513.9,1.1
1401,57.604,100.77,9841,1.1
1402,36.01,106.7,6913.1,1.1
1402,127.68,135.93,7052.8,1.1
1402,47.191,142.8,7710.8,1.1
1402,72.515,79.912,7831,1.1
1403,35.048,82.206,6024.8,1.1
1403,110.19,111.2,8637.1,1.1
1403,108.42,45.636,9756.8,1.1
1404,117.07,47.552,7670.8,1.1
1404,101.43,114.29,8976.6,1.1
1404,117.85,116.34,10018,1.1
1404,108.07,117.04,7796.4,1.1
1404,31.565,28.037,5564.5,1.1
1405,31.103,41.93,5917,1.1
1405,48.074,112.86,7756.8,1.1
1405,94.764,7.7819,5273.7,1.1
1406,119.37,48.695,8595.1,1.1
1406,53.162,59.265,8570,1.1
1406,86.927,87.221,7104.4,1.1
1406,101.19,113.33,8681.3,1.1
1406,120.75,131.21,9283.1,1.1
1406,90.13,176.01,5996.1,1.1
1406,108.8,45.547,8923.8,1.1
1407,98.679,70.241,8493.9,1.1
1407,138.24,74.325,5530.2,1.1
1407,111.39,110.99,8208.4,1.1
1407,55.539,33.081,10154,1.1
1408,120.22,48.255,7569.8,1.1
1408,111.02,111.12,7204.2,1.1
1408,10.254,176.23,5096.5,1.1
1408,122.94,51.115,7924.8,1.1
1408,121.08,48.796,7138.6,1.1
1409,53.328,58.982,5602.6,1.1
1409,117.96,81.811,7246.6,1.1
1409,99.923,92.862,8590.9,1.1
1409,56.841,100.51,11735,1.1
1409,114.57,78.281,6049.8,1.1
1409,111.21,111.7,9766.5,1.1
1410,96.63,87.54,9400.8,1.1
1411,63.173,147.71,7825.3,1.1
1411,99.169,153.01,6481.9,1.1
1411,90.293,6.4558,5120.6,1.1
1412,103.24,105.02,7309.6,1.1
1412,86.298,37.785,6921.4,1.1
1413,108.95,46.13,7578.3,1.1
1413,53.845,59.18,8918.5,1.1
1413,107.93,117.3,9704,1.1
1413,121.79,137.31,6693.6,1.1
1413,64.386,148.2,7867.2,1.1
1413,68.535,163.28,9033.6,1.1
1413,64.715,26.769,7046.2,1.1
1414,53.486,59.389,10029,1.1
1414,105.01,81.849,8011.9,1.1
1414,86.51,156.53,8010.3,1.1
1414,122.65,43.304,6250.9,1.1
1415,111.1,111.31,9531,1.1
1415,64.526,148.54,8770.3,1.1
1415,86.093,156.76,7768.8,1.1
1415,95.397,9.351,6647.2,1.1
1416,107.28,117.46,7420.4,1.1
1416,85.788,131.91,8078.3,1.1
1416,100.05,32.013,7775.5,1.1
1417,92.723,76.705,7996.9,1.1
1417,101.01,114.28,8973.4,1.1
1417,85.137,131.82,7465,1.1
1417,64.227,148.55,9673.6,1.1
1417,87.939,69.872,6461.3,1.1
1418,104.06,80.716,7018.9,1.1
1418,112.69,107.8,8670.1,1.1
1418,108.48,117.14,10304,1.1
1418,84.979,132.16,8749.8,1.1
1418,129.15,20.339,5609.9,1.1
1419,101.2,113.63,7612.4,1.1
1419,84.921,132.11,18470,1.1
1419,54.896,33.328,7167,1.1
1420,147.88,38.014,5363.6,1.1
1420,53.214,58.148,7447.4,1.1
1420,44.965,65.827,7029.6,1.1
1420,41.728,72.296,8876.1,1.1
1420,104.12,81.458,7087.7,1.1
1420,112.8,106.78,8814.4,1.1
1420,117.29,116.41,8172.9,1.1
1420,47.034,122.62,8249,1.1
1420,84.66,132.29,13073,1.1
1420,64.968,148.53,6999,1.1
1420,64.95,27.085,8710.9,1.1
1421,136.97,83.956,4529.4,1.1
1421,120.84,104.01,7427.7,1.1
1421,101.72,115.95,6555.8,1.1
1421,84.728,132.17,13311,1.1
1421,144.09,160.01,5473.4,1.1
1421,64.677,26.934,7981.2,1.1
1422,100.73,31.741,6711,1.1
1422,55.102,33.474,7916.4,1.1
1422,109.15,45.057,7878.1,1.1
1422,47.725,46.934,6299.8,1.1
1422,31.062,51.847,5969.2,1.1
1422,93.023,76.435,6846.2,1.1
1422,58.341,93.153,7321.6,1.1
1422,84.848,132.44,7904.7,1.1
1422,81.829,160.36,4959.8,1.1
1422,64.728,27.073,8002,1.1
1423,48.386,46.806,7706.8,1.1
1423,53.261,59.067,7082.6,1.1
1423,127.91,135.69,9023.2,1.1
1423,100.91,157.54,9291.5,1.1
1423,64.775,27.215,7148.2,1.1
1424,47.86,46.717,9095.5,1.1
1424,120.71,104.03,9156.1,1.1
1424,101.84,106.16,5899.4,1.1
1424,48.238,122.72,7095.8,1.1
1424,53.394,135.6,7911.6,1.1
1424,76.966,9.6087,4926.4,1.1
1425,48.698,47.187,10959,1.1
1425,108.48,94.948,6738.4,1.1
1425,121.11,104.05,7015.9,1.1
1425,97.393,117.6,6892.8,1.1
1425,127.55,135.2,8906.9,1.1
1425,75.122,18.785,5221.1,1.1
1426,64.868,27.305,10168,1.1
1426,108.85,44.909,6113.7,1.1
1426,48.085,46.917,8597.1,1.1
1426,52.589,58.617,9239.7,1.1
1426,84.076,96.668,8245.9,1.1
1426,117.73,116.02,8687.8,1.1
1426,72.829,134.01,6358.8,1.1
1426,52.897,58.717,10546,1.1
1427,102.14,65.45,5228.7,1.1
1427,41.147,71.985,6536.3,1.1
1427,72.731,80.382,7486.3,1.1
1427,70.276,85.621,6863.1,1.1
1427,108.32,93.098,7145.3,1.1
1427,50.748,157.05,5270.5,1.1
1427,146.25,25.627,4798.1,1.1
1428,64.91,27.389,8422.1,1.1
1428,100.52,31.328,8768.2,1.1
1428,48.266,46.984,9927.3,1.1
1428,52.558,58.502,7531.5,1.1
1428,41.172,71.894,7705.2,1.1
1428,127.47,135.02,6822.9,1.1
1428,65.268,26.71,6121.8,1.1
1429,101.09,31.224,7325.6,1.1
1429,108.87,44.678,7449.3,1.1
1429,48.325,46.81,9047,1.1
1429,79.629,53.123,6405.1,1.1
1429,41.169,71.807,6414.1,1.1
1429,117.44,116.13,11919,1.1
1429,85.523,131.98,7116.9,1.1
1429,53.573,136.26,7436.2,1.1
1429,64.98,26.806,7767.5,1.1
1430,48.618,46.245,11444,1.1
1430,41.493,71.747,9050,1.1
1430,111.76,107.67,7535.8,1.1
1430,121.48,131.68,7276.1,1.1
1430,114.41,146.52,7372.8,1.1
1430,115.18,37.602,5309.5,1.1
1431,118.92,41.935,8325.1,1.1
1431,48.7,46.383,9936.7,1.1
1431,53.868,58.587,8908.8,1.1
1431,95.152,143.96,5958.8,1.1
1431,85.947,155.04,7421.7,1.1
1431,121.72,121.05,7495.9,1.1
1432,82.187,162.16,8395.9,1.1
1432,137.13,19.458,4902,1.1
1433,64.757,27.443,6760,1.1
1433,19.175,32.896,4535.6,1.1
1433,41.321,71.708,7523.9,1.1
1433,123.94,80.207,6073.9,1.1
1433,42.705,100.38,6886.4,1.1
1433,38.837,113.82,6366.4,1.1
1433,56.348,134.17,6954.1,1.1
1433,145.61,21.086,4474.7,1.1
1434,64.735,27.319,9138.6,1.1
1434,53.39,57.496,7911.4,1.1
1434,33.223,62.879,5866.9,1.1
1434,122.02,97.511,10948,1.1
1434,65.006,27.645,7736.4,1.1
1435,120.45,86.171,7842.6,1.1
1435,95.056,118.44,7158.5,1.1
1435,111.81,159.76,6438.1,1.1
1435,48.928,47.033,6858.3,1.1
1436,107.89,92.9,9413.8,1.1
1436,121.91,97.102,6437.7,1.1
1436,85.458,132.04,10517,1.1
1436,70.031,159.5,8838.2,1.1
1436,136.22,166.77,4425.9,1.1
1436,117,139.99,16847,1.1
1437,101.03,30.997,7455.9,1.1
1438,48.101,46.57,8102.8,1.1
1438,122.99,51.737,8000.6,1.1
1438,121.64,97.465,9137.2,1.1
1438,117.44,116.8,8061,1.1
1438,102.84,117.47,7500,1.1
1438,117.16,140.23,11240,1.1
1438,65.01,147.86,7445.9,1.1
1438,85.881,155.93,4763.3,1.1
1438,69.837,160.15,8386.9,1.1
1438,64.349,27.417,7005.5,1.1
1439,77.736,30.879,7546.4,1.1
1439,105.18,81.863,8500.8,1.1
1439,102.86,117.53,6549.2,1.1
1439,117.31,140.46,9117.8,1.1
1439,116.22,6.4219,5741.8,1.1
1440,64.713,27.53,7892.5,1.1
1440,48.706,47.022,10464,1.1
1440,53.354,59.231,12024,1.1
1440,84.754,131.74,6630.9,1.1
1440,117,140.32,10537,1.1
1440,119.05,143.14,6646.7,1.1
1440,94.96,8.2423,6149.9,1.1
1441,65.185,27.464,8085.1,1.1
1441,48.395,46.438,7351.1,1.1
1441,53.914,59.367,8644.6,1.1
1441,117.43,140.22,13697,1.1
1441,81.869,162.05,6857.5,1.1
1441,64.623,27.466,8744.6,1.1
1442,48.162,47.228,6287.8,1.1
1442,121.98,97.446,10344,1.1
1442,116.83,116.16,7964.3,1.1
1442,102.91,117.51,14103,1.1
1442,117.48,140.32,8974.8,1.1
1442,99.068,155.15,7548.1,1.1
1442,70.487,160.01,10955,1.1
1442,111.45,159.77,9462,1.1
1442,65.017,27.317,6826,1.1
1443,47.818,47.138,7474.8,1.1
1443,42.13,71.217,6580.5,1.1
1443,115.47,79.64,6843.5,1.1
1443,117.31,116.52,10527,1.1
1443,145.93,123.21,5206.8,1.1
1443,117.57,140.15,9675.5,1.1
1443,71.329,159.69,10162,1.1
1443,65.012,27.736,6077.4,1.1
1444,47.874,46.879,13672,1.1
1444,53.664,59.13,8466.3,1.1
1444,89.453,62.275,6973.9,1.1
1444,41.985,71.684,6354.8,1.1
1444,94.543,78.747,10408,1.1
1444,121.98,96.894,10540,1.1
1444,113.81,106.82,5806.1,1.1
1444,102.66,117.61,8703.2,1.1
1444,118.07,141.18,6517.6,1.1
1444,65.018,147.14,7259.4,1.1
1444,47.955,46.848,11441,1.1
1445,93.219,78.958,7543,1.1
1445,121.97,97.087,7276.3,1.1
1445,117.73,140.77,7797.7,1.1
1445,48.572,142.38,6993.9,1.1
1445,80.399,162.15,10223,1.1
1445,29.978,51.461,7125.6,1.1
1446,53.14,59.552,9279.2,1.1
1446,114.29,107.63,9804.3,1.1
1446,84.428,132.72,8074.9,1.1
1446,117.46,140.78,18015,1.1
1446,18.91,168.1,4165.8,1.1
1446,90.133,6.0973,4877.3,1.1
1447,64.46,26.881,6945.4,1.1
1447,67.965,55.99,8497.8,1.1
1447,38.093,148.78,6053,1.1
1447,100.46,30.089,6372.4,1.1
1448,108.64,36.356,7621.9,1.1
1448,90.344,101.3,6654.2,1.1
1448,102.58,116.66,10136,1.1
1448,117.14,140.98,14260,1.1
1448,117.36,141.15,11000,1.1
1449,65.799,147.89,7274.5,1.1
1449,65.263,27.299,8616.3,1.1
1450,120.48,40.443,7394.9,1.1
1450,66.391,56.042,6278.8,1.1
1450,53.248,59.623,9102,1.1
1450,5.3299,78.614,6077.1,1.1
1450,65.677,147.93,9644.9,1.1
1450,119.97,16.79,5783.1,1.1
1451,123.85,79.857,7132.4,1.1
1451,66.038,147.69,8004.7,1.1
1451,56.178,5.6028,5152.5,1.1
1452,100.28,38.537,8461.8,1.1
1452,41.929,71.98,8850.2,1.1
1452,84.835,131.92,11144,1.1
1452,95.702,7.7469,5744.6,1.1
1453,115.92,37.641,5547.8,1.1
1453,53.611,59.491,8475.9,1.1
1453,121.58,71.752,8662.6,1.1
1453,108.93,79.238,6427.7,1.1
1453,117.51,117.4,12346,1.1
1453,82.065,161.66,7464.1,1.1
1453,54.16,59.676,6080.9,1.1
1454,42.003,72.025,6816.9,1.1
1454,121.61,72.269,7858.9,1.1
1454,65.85,152.93,7667.3,1.1
1454,63.731,159.3,5772.3,1.1
1454,77.986,42.648,6387.1,1.1
1455,53.579,58.925,7065.5,1.1
1455,117.42,117.01,10848,1.1
1455,84.619,132.38,10343,1.1
1455,66.398,147.95,7444.1,1.1
1455,64.762,27.056,7357.1,1.1
1456,117.67,117.11,7026.4,1.1
1456,43.571,117.67,7448.7,1.1
1456,107.05,42.408,6700.1,1.1
1457,84.492,132.17,12220,1.1
1457,82.198,161.33,7723.3,1.1
1457,120.96,176.32,5763.6,1.1
1457,107.52,42.5,8332.6,1.1
1458,121.85,96.769,9370.7,1.1
1458,112.87,107.31,6943.8,1.1
1458,82.034,161.39,6322.5,1.1
1458,90.411,5.9585,5303.1,1.1
1459,124.58,79.86,6006,1.1
1459,121.86,96.755,10869,1.1
1459,56.46,133.62,10081,1.1
1459,80.105,43.083,6748.2,1.1
1460,121.32,71.567,9159.7,1.1
1460,96.436,79.899,8417.4,1.1
1460,84.848,131.75,12000,1.1
1460,56.115,133.43,9307.7,1.1
1460,65.645,181.87,6133.1,1.1
1460,56.467,68.144,7558.1,1.1
1461,41.302,72.294,6950.5,1.1
1461,123.28,111.73,7047.6,1.1
1461,84.529,132.35,10897,1.1
1461,56.556,133.61,8135.4,1.1
1461,71.889,146.56,9244.9,1.1
1461,130.88,152.15,6752.9,1.1
1461,64.982,27.359,6709.2,1.1
1462,56.235,68.125,6443.6,1.1
1462,121.71,70.796,7186.3,1.1
1462,108.94,80.301,6524.3,1.1
1462,85.048,132.37,7383.2,1.1
1462,71.394,146.16,8240.5,1.1
1462,63.952,151.62,7797.9,1.1
1462,89.609,151.84,8879.1,1.1
1462,82.017,162.21,6586.5,1.1
1462,66.987,146.41,6729.7,1.1
1462,65.287,27.226,9267.1,1.1
1463,118.47,117.18,11556,1.1
1463,84.762,132.4,11826,1.1
1463,64.12,152.53,9695.9,1.1
1463,81.868,162.14,8735,1.1
1463,125.02,14.373,4665.2,1.1
1464,64.652,27.691,8272.9,1.1
1464,101.12,33.204,7793.7,1.1
1464,87.408,90.101,8398.4,1.1
1464,37.184,99.872,7102,1.1
1464,118.22,117.26,12554,1.1
1464,84.902,132.08,14980,1.1
1464,56.298,134.39,9276.7,1.1
1464,64.155,151.06,8573.5,1.1
1464,97.059,156.99,8927.1,1.1
1464,82.71,161.37,7361.5,1.1
1464,90.968,6.1665,6242.8,1.1
1465,76.36,9.0113,5073.2,1.1
1465,65.429,27.333,7728.7,1.1
1465,39.389,112.6,9626.7,1.1
1465,123.91,112.35,9653,1.1
1465,84.857,132.01,15391,1.1
1465,89.607,152.34,8489.8,1.1
1465,119.99,109.74,6955.9,1.1
1465,65.152,27.542,7488.2,1.1
1466,108.07,80.657,6823.5,1.1
1466,81.328,86.449,6426.2,1.1
1466,87.858,90.397,9594.7,1.1
1466,121.83,96.582,9643.6,1.1
1466,66.714,111.45,6276.6,1.1
1466,84.403,131.7,9188,1.1
1466,81.756,161.85,8615.8,1.1
1466,57.824,31.576,6020.5,1.1
1467,89.521,62.402,7646.5,1.1
1467,110.44,80.642,7634.7,1.1
1467,48.437,132.31,8135.8,1.1
1467,64.816,27.309,8453.2,1.1
1468,82.229,42.976,8004.7,1.1
1468,106.65,42.594,8517.6,1.1
1468,79.788,65.335,6885.1,1.1
1468,122.35,96.704,6462.6,1.1
1468,117.78,117.06,9266.1,1.1
1468,84.06,132.1,9015.3,1.1
1468,121.24,131.51,8146,1.1
1468,70.549,146.63,7752.8,1.1
1468,64.131,27.09,7327,1.1
1469,57.713,30.919,9430.9,1.1
1469,79.664,76.948,7705.1,1.1
1469,118.12,117.21,6982.5,1.1
1469,53.033,7.8866,5116,1.1
1470,27.11,23.858,4226.2,1.1
1470,66.187,55.043,6484.8,1.1
1470,87.067,27.943,8015.8,1.1
1471,58.767,31.158,6807.5,1.1
1471,56.521,68.201,8384.7,1.1
1471,121.51,130.96,8921,1.1
1471,84.313,132.04,11222,1.1
1471,55.982,133.81,10266,1.1
1471,100.63,32.691,7882,1.1
1472,114,43.956,8171.7,1.1
1472,121.6,131.02,7335.1,1.1
1472,83.856,132.13,12189,1.1
1472,56.578,133.85,14385,1.1
1472,97.03,157.18,9749.4,1.1
1472,65.308,27.277,7281.8,1.1
1473,48.511,82.862,8104.2,1.1
1473,121.55,136.57,9615.7,1.1
1473,96.776,157.84,7814.4,1.1
1473,116.77,123.17,7343.8,1.1
1474,84.345,132.31,13220,1.1
1474,56.632,133.52,13446,1.1
1474,117.46,142.14,7438.8,1.1
1474,80.852,132.09,6304.3,1.1
1474,121.19,51.274,6097,1.1
1475,117.57,116.79,8908.2,1.1
1475,84.402,132,10328,1.1
1475,56.799,133.45,11832,1.1
1475,85.034,131.96,8036.7,1.1
1476,118.02,142.11,6044.2,1.1
1476,25.855,156.76,8294.4,1.1
1476,65.252,27.583,9409.4,1.1
1477,54.252,30.912,5353.6,1.1
1477,121.89,130.87,7329.4,1.1
1477,117.61,142.48,7161,1.1
1477,26.322,155.58,13896,1.1
1477,84.1,165.79,8299.6,1.1
1477,65.344,27.764,7422.7,1.1
1478,57.23,31.341,7026,1.1
1478,117.79,116.99,10995,1.1
1478,56.126,134.21,10741,1.1
1478,26.184,155.89,8286.7,1.1
1478,109.83,160.33,5285.7,1.1
1478,55.777,161.04,5397,1.1
1478,54.252,30.723,6536.1,1.1
1479,59.278,30.93,7081.1,1.1
1479,100.28,32.51,9561.7,1.1
1479,122.18,51.415,8371.4,1.1
1479,95.955,76.754,9802.2,1.1
1479,122.68,96.838,8309,1.1
1479,56.016,133.92,11516,1.1
1479,121.97,51.843,6343.6,1.1
1480,84.35,132.4,7566.4,1.1
1480,25.95,155.02,6023.7,1.1
1480,84.466,132.05,8236.6,1.1
1481,56.249,133.35,8741.7,1.1
1481,73.856,155.63,6711.3,1.1
1481,65.15,27.776,8838.9,1.1
1482,60.237,96.53,9337.3,1.1
1482,122.74,97.125,8746.6,1.1
1482,84.745,132.32,8156.9,1.1
1482,55.904,133.56,8765.1,1.1
1482,117.71,141.8,5940.4,1.1
1482,65.174,26.972,5948.3,1.1
1483,58.068,31.429,7604.9,1.1
1483,79.057,59.066,6914.8,1.1
1483,36.042,66.768,6775.6,1.1
1483,62.625,142.66,7531.4,1.1
1483,83.072,25.109,5863.6,1.1
1484,64.543,28.025,6146.9,1.1
1484,58.2,30.428,8392.1,1.1
1484,100.09,32.053,7520.7,1.1
1484,122.52,51.333,7701.3,1.1
1484,51.688,138.84,6509.2,1.1
1484,62.698,143.04,8378.7,1.1
1484,96.97,157.89,8287.5,1.1
1484,64.587,28.211,8346.2,1.1
1485,100.57,31.916,8759.4,1.1
1485,56.404,100.94,7649.8,1.1
1486,84.816,132.1,13314,1.1
1486,118.11,141.88,7698.6,1.1
1486,97.704,157.45,8166.7,1.1
1486,100.04,85.429,6917.9,1.1
1487,84.482,131.88,9420.9,1.1
1487,104.41,151.56,8040.2,1.1
1487,81.372,161.69,11021,1.1
1487,64.943,26.793,5551.5,1.1
1488,100.51,31.831,7371.6,1.1
1488,96.111,80.714,7787.2,1.1
1488,105.67,82.107,8201.4,1.1
1488,125.68,120.96,6325.7,1.1
1488,84.677,131.98,15863,1.1
1488,66.032,153.22,5250.7,1.1
1488,95.685,77.408,6960.7,1.1
1488,77.305,8.7235,7722,1.1
1489,57.923,31.769,8605.6,1.1
1489,81.298,38.628,7410.3,1.1
1489,21.809,48.436,4657.5,1.1
1489,66.094,153.22,8193.7,1.1
1489,57.621,31.783,6319.2,1.1
1490,79.258,43.873,8458.7,1.1
1490,84.352,132.46,10345,1.1
1490,79.819,141.61,7960.7,1.1
1490,64.954,27.31,7055.8,1.1
1491,105.48,81.322,8463.3,1.1
1491,48.255,88.134,5907.2,1.1
1491,65.232,91.817,7195.2,1.1
1491,87.855,91.811,9776.8,1.1
1491,73.71,96.679,9298.8,1.1
1491,84.596,132.2,10581,1.1
1491,56.178,68.524,8833.7,1.1
1492,94.769,77.781,8106.3,1.1
1492,105.37,81.804,10347,1.1
1492,41.563,113.99,6403.3,1.1
1492,112.11,128.78,6314.4,1.1
1492,84.202,132.27,10617,1.1
1492,47.143,132.93,9255.6,1.1
1492,68.352,149.1,6473.3,1.1
1492,37.527,74.165,7822.3,1.1
1493,94.935,77.735,10601,1.1
1493,84.231,131.8,10272,1.1
1493,44.594,141.79,8076.8,1.1
1493,114.15,146.27,7404.4,1.1
1493,97.212,157.19,9319.6,1.1
1493,96.881,162.79,5972.8,1.1
1493,75.622,11.478,5391.7,1.1
1494,82.563,38.496,9079.1,1.1
1494,122.02,50.357,6729.5,1.1
1494,105.02,82.19,6627.5,1.1
1494,84.091,131.54,9621.1,1.1
1494,69.975,146.84,6574.5,1.1
1494,72.913,155.49,6831.5,1.1
1494,56.835,30.966,7952.1,1.1
1495,56.374,36.42,5591.8,1.1
1495,121.32,51.212,8779.5,1.1
1495,123.8,80.079,6878.6,1.1
1495,105.31,81.206,7523,1.1
1495,66.035,91.734,7227.1,1.1
1495,84.716,131.54,14241,1.1
1495,63.175,159.85,6253.4,1.1
1495,83.138,171.82,6064,1.1
1495,121.15,51.313,6883.3,1.1
1496,96.628,69.534,8369,1.1
1496,66.57,91.101,8250.8,1.1
1496,84.858,131.78,7822.2,1.1
1496,98.559,152.33,7364.4,1.1
1496,101,32.722,6569.5,1.1
1497,55.007,94.767,8579.6,1.1
1497,38.854,112.5,7018.8,1.1
1497,68.059,148.03,9547.3,1.1
1497,98.772,151.97,8009.9,1.1
1497,106.9,10.239,4191.9,1.1
1498,95.132,77.129,6881.4,1.1
1498,90.821,86.669,9955,1.1
1498,120.94,131.55,6722.9,1.1
1498,125.67,130.75,6290.3,1.1
1498,41.285,57.392,7252.6,1.1
1499,105.32,123.64,6154,1.1
1499,56.836,37.672,7545.2,1.1
1500,121.19,50.995,5015.7,1.1
1500,122.33,97.497,9785.7,1.1
1500,42.203,125.57,8574.2,1.1
1500,115.7,42.493,5447,1.1
1501,121.12,50.829,9043.7,1.1
1501,112.76,57.127,7513.8,1.1
1501,96.419,68.525,7937.6,1.1
1501,121.71,50.399,9779.9,1.1
1502,105.47,81.886,9376.4,1.1
1502,72.884,96.88,6889.4,1.1
1502,51.54,112.06,8548,1.1
1502,54.241,117.29,7655.5,1.1
1502,121.64,124.4,7891.6,1.1
1502,84.647,131.87,7245.3,1.1
1502,64.841,27.426,7974.9,1.1
1503,121.07,50.586,11556,1.1
1503,89.785,60.274,6105.2,1.1
1503,60.111,64.655,6967.7,1.1
1503,66.123,91.942,8383.5,1.1
1503,54.651,118.35,6349.7,1.1
1503,121.04,125,7382,1.1
1503,84.945,131.78,9121.6,1.1
1503,80.239,141.61,7454.6,1.1
1503,124.45,50.967,6639.7,1.1
1503,117.52,54.463,8181,1.1
1503,51.982,111.2,5577.5,1.1
1504,84.632,130.83,8398.1,1.1
1504,96.938,158.43,7688.6,1.1
1504,90.19,4.7627,5133.7,1.1
1505,64.941,26.929,7769.2,1.1
1505,49.329,50.888,7071.4,1.1
1505,120.36,50.738,7184.8,1.1
1505,37.038,75.108,6341.8,1.1
1505,84.083,130.88,7680.3,1.1
1505,37.943,74.112,7915.3,1.1
1506,69.866,96.817,6893.5,1.1
1506,122.69,96.737,9933.5,1.1
1506,41.845,125.78,7244,1.1
1506,84.725,132.26,7832.8,1.1
1506,64.416,26.89,6712.1,1.1
1507,117.52,54.162,6348.2,1.1
1507,84.86,130.75,6482.1,1.1
1507,79.521,148.29,8647,1.1
1507,117.05,116.94,7616.9,1.1
1508,113.86,10.98,6605,1.1
1509,126.06,17.357,5070.8,1.1
1509,65.265,27.356,7967.2,1.1
1509,124.22,50.675,7302.4,1.1
1509,106.14,82.931,8787.1,1.1
1509,122.13,96.809,8534.9,1.1
1509,129.03,99.588,7771.4,1.1
1509,72.785,53.863,5724.3,1.1
1510,146,59.14,5817.8,1.1
